Movie Name,Year,Duration,Rated,Score,Metascore
Searching for Sugar Man,2012,1h 26m,PG-13,8.2,79
The Meyerowitz Stories,2017,1h 52m,TV-MA,6.9,80
Genius,2016,1h 44m,PG-13,6.5,56
Gloria Bell,2018,1h 42m,R,6.3,78
The Merchant of Venice,2004,2h 11m,R,7,63
Duplicity,2009,2h 5m,PG-13,6.1,69
Owning Mahowny,2003,1h 44m,R,7,70
Black Death,2010,1h 42m,R,6.4,71
The Hollars,2016,1h 28m,PG-13,6.6,53
Instructions Not Included,2013,2h 2m,PG-13,7.5,55
How It Ends,2021,1h 22m,R,5.3,57
I Still Believe,2020,1h 56m,PG,6.5,41
Living with Leopards,2024,1h 11m,Other,7.4,0
Breathe In,2013,1h 38m,R,6.3,60
Memoria,2021,2h 16m,PG,6.5,92
In a Valley of Violence,2016,1h 44m,R,6.1,64
Censor,2021,1h 24m,Other,6,69
The Greasy Strangler,2016,1h 33m,Other,5.7,58
Space Sweepers,2021,2h 16m,TV-MA,6.5,64
Meet Dave,2008,1h 30m,PG,5.1,43
Farha,2021,1h 32m,TV-14,8.1,0
Slow West,2015,1h 24m,R,6.9,72
Four Letter Words,2000,1h 22m,Other,5,0
Calm with Horses,2019,1h 40m,R,6.8,67
White Noise,2005,1h 41m,PG-13,5.5,30
Barney's Version,2010,2h 14m,R,7.3,67
Chosen Family,2024,1h 28m,Other,7.3,0
The One and Only Ivan,2020,1h 35m,PG,6.6,58
Magic in the Moonlight,2014,1h 37m,PG-13,6.5,54
Cocorico,2024,1h 32m,Other,5.8,0
Suite Franأ§aise,2014,1h 47m,Other,7,63
The Awakening,2011,1h 42m,R,6.4,53
Under the Boardwalk,2023,1h 23m,PG,6,0
First Cow,2019,2h 2m,PG-13,7.1,90
Rams,2020,1h 58m,PG-13,6.5,62
Welcome to Me,2014,1h 27m,R,5.9,69
Most Disturbed Person on Planet Earth III,2019,3h 41m,Other,6.4,0
Clock,2023,1h 31m,Other,5,59
The Funhouse Massacre,2015,1h 30m,R,5.2,0
Viral,2016,1h 25m,R,5.5,0
The Pilot: A Battle for Survival,2021,1h 45m,Other,6.2,0
Baby Mama,2008,1h 39m,PG-13,6,55
Riding in Cars with Boys,2001,2h 12m,PG-13,6.5,43
Crow,2022,1h 30m,Other,6.9,0
High Crimes,2002,1h 55m,PG-13,6.4,48
The Company You Keep,2012,2h 5m,R,6.4,57
The Estate,2022,1h 36m,R,5.2,37
The Rescue,2021,1h 47m,PG,8.3,84
Suburbicon,2017,1h 45m,R,5.8,42
Corsage,2022,1h 54m,Other,6.6,76
Scoop,2006,1h 36m,PG-13,6.6,48
Against the Ice,2022,1h 42m,TV-MA,6.5,49
30 Minutes or Less,2011,1h 23m,R,6.1,49
Birthday Girl,2001,1h 33m,R,6,51
Premium Rush,2012,1h 31m,PG-13,6.5,66
Unsane,2018,1h 38m,R,6.4,63
Step Up All In,2014,1h 52m,PG-13,5.9,45
Dead Talk Tales: Volume I,2024,1h 38m,Other,8.1,0
The Two Faces of January,2014,1h 36m,PG-13,6.2,66
Lansky,2021,1h 59m,R,6.2,45
The Offering,2022,1h 33m,R,5.3,60
Machine Gun Preacher,2011,2h 9m,R,6.7,43
I Can,2023,1h 25m,PG,7.1,0
The Railway Man,2013,1h 56m,R,7.1,59
Paranormal Activity 2,2010,1h 31m,R,5.7,53
His Three Daughters,2023,1h 41m,R,7.3,80
Jackass Forever,2022,1h 36m,R,6.8,74
Moving On,2022,1h 25m,R,6,60
Tyrannosaur,2011,1h 32m,Other,7.5,65
Disappearance at Clifton Hill,2019,1h 40m,Other,5.4,61
24 Hour Party People,2002,1h 57m,R,7.3,85
Silver Haze,2023,1h 42m,Other,6.1,67
Kristy,2014,1h 26m,Other,5.9,0
The Personal History of David Copperfield,2019,1h 59m,PG,6.4,77
Chupa,2023,1h 35m,PG,5.5,48
Clouds,2020,2h 1m,PG-13,7.5,55
Facing the Giants,2006,1h 51m,PG,6.5,38
Exit Wounds,2001,1h 41m,R,5.6,39
Freaks of Nature,2015,1h 32m,R,5.9,0
Bad Company,2002,1h 56m,PG-13,5.6,37
Escape from Tomorrow,2013,1h 30m,Other,5.1,58
The Five-Year Engagement,2012,2h 4m,R,6.2,62
Renaissance: A Film by Beyoncأ©,2023,2h 49m,Other,8.6,86
Meet Bill,2007,1h 33m,R,6.2,30
Reindeer Games,2000,1h 44m,R,5.8,37
Philomena,2013,1h 38m,PG-13,7.6,77
Bardo: False Chronicle of a Handful of Truths,2022,2h 39m,R,6.7,55
After Sex,2007,1h 17m,TV-MA,5.5,0
Still: A Michael J. Fox Movie,2023,1h 35m,R,8.1,78
Hidden Master: The Legacy of George Platt Lynes,2023,1h 36m,Other,7.8,0
Millennium Actress,2001,1h 27m,PG,7.8,70
The Center of the World,2001,1h 28m,Other,5.8,44
Miss Congeniality 2: Armed & Fabulous,2005,1h 55m,PG-13,5.1,34
The Beta Test,2021,1h 33m,Other,6.1,72
The Missing,2003,2h 17m,R,6.5,55
Wildfire: The Legend of the Cherokee Ghost Horse,2023,1h 45m,Other,7.9,0
Winter Sleep,2014,3h 16m,Other,8,88
The Healer,2016,1h 53m,Other,6.4,0
The Good Liar,2019,1h 49m,R,6.7,55
Edge of the World,2021,1h 44m,Other,5.4,42
Chevalier,2022,1h 48m,PG-13,6.5,67
Nandor Fodor and the Talking Mongoose,2023,1h 36m,PG-13,5.4,54
Waitress: The Musical,2023,2h 24m,Other,7.9,74
Million Dollar Arm,2014,2h 4m,PG,7,56
Raging Grace,2023,1h 39m,Other,5.9,65
The Amazing Maurice,2022,1h 33m,PG,6.2,53
Nights in Rodanthe,2008,1h 37m,PG-13,6,39
American Renegades,2017,1h 46m,PG-13,5.5,33
Testament of Youth,2014,2h 9m,PG-13,7.2,76
Captain Corelli's Mandolin,2001,2h 11m,R,5.9,36
Ophelia,2018,1h 46m,PG-13,6.5,60
Holy Motors,2012,1h 55m,Other,7,84
"Relax, I'm from the Future",2022,1h 34m,Other,5.3,65
The Weather Man,2005,1h 42m,R,6.6,61
Abducted in Plain Sight,2017,1h 31m,TV-14,6.8,0
Don't Hang Up,2016,1h 23m,R,5.5,0
From Beginning to End,2009,1h 34m,Other,6.6,0
Gone,2012,1h 34m,PG-13,5.9,36
Shimmer Lake,2017,1h 26m,Other,6.3,0
Perfect Stranger,2007,1h 49m,R,5.7,31
Lost River,2014,1h 35m,R,5.7,42
Murder at Yellowstone City,2022,2h 7m,Other,5.3,45
Sniper: Ultimate Kill,2017,1h 30m,R,5.6,0
The Invisible Woman,2013,1h 51m,R,6.1,75
Troop Zero,2019,1h 34m,PG,6.9,58
Concussion,2015,2h 3m,PG-13,7.1,55
Fremont,2023,1h 31m,Other,6.9,72
Breakthrough,2019,1h 56m,PG,6.3,46
The Osiris Child,2016,1h 35m,Other,5.5,55
The Wolf and the Lion,2021,1h 39m,PG,6.2,36
Last Night of Amore,2023,2h 4m,Other,7.2,0
Butter,2011,1h 30m,R,6.2,40
Consecration,2023,1h 31m,R,5.2,40
Cowboy Bebop: The Movie,2001,1h 55m,TV-14,7.8,62
One Fine Morning,2022,1h 52m,R,7,86
Destroyer,2018,2h 1m,R,6.2,62
Starter for 10,2006,1h 32m,PG-13,6.7,69
Otherrthern Comfort,2023,1h 37m,Other,5.5,0
The Mattachine Family,2023,1h 39m,Other,6.3,0
Sissy,2022,1h 42m,Other,6.1,67
The Deepest Breath,2023,1h 48m,PG,7.7,69
Thank You for Your Service,2017,1h 49m,R,6.6,68
Teen Titans GO! To the Movies,2018,1h 24m,PG,6.7,69
I Could Never Be Your Woman,2007,1h 37m,PG-13,6,0
Bleeding Steel,2017,1h 49m,R,5.2,43
Mummies,2023,1h 28m,PG,5.9,0
Killshot,2008,1h 35m,R,6,0
In a Better World,2010,1h 58m,R,7.6,65
Horsemen,2009,1h 30m,R,5.5,0
Plank Face,2016,1h 31m,TV-MA,5,0
The High Note,2020,1h 53m,PG-13,6.4,58
The Great War,2024,1h 24m,TV-14,7,0
Gunless,2010,1h 29m,Other,6.4,0
Red vs. Blue: Restoration,2024,1h 25m,16+,6.5,0
Buffaloed,2019,1h 35m,Other,6.2,61
Dragonfly,2002,1h 44m,PG-13,6.1,25
The Quiet,2005,1h 36m,R,6.1,29
Abominable,2019,1h 37m,PG,7,61
Tetro,2009,2h 7m,R,6.8,65
The Girl Who Believes in Miracles,2021,1h 40m,PG,5.9,0
The Birth of a Nation,2016,2h,R,6.5,69
Rocky Aur Rani Kii Prem Kahaani,2023,2h 48m,Other,6.5,0
The Baytown Outlaws,2012,1h 38m,R,6.3,33
Girl Lost,2016,1h 35m,Other,6.1,0
Trigger Point,2021,1h 25m,Other,5,0
I Can't Think Straight,2008,1h 22m,PG-13,6.5,0
Antitrust,2001,1h 48m,PG-13,6.1,31
Print It Black,2024,1h 26m,Other,7.1,0
On a Wing and a Prayer,2023,1h 42m,PG,5.5,19
The Debt,2010,1h 53m,R,6.8,65
Plan B,2024,1h 30m,Other,7,0
Unwelcome,2022,1h 44m,R,5.3,64
Equals,2015,1h 41m,PG-13,6,43
In Restless Dreams: The Music of Paul Simon,2023,3h 29m,Other,8,0
Rebel,2022,2h 15m,Other,7.4,0
America's Sweethearts,2001,1h 42m,PG-13,5.7,44
Respect,2021,2h 25m,PG-13,6.6,61
Nanny,2022,1h 39m,R,5.3,72
Two Lovers,2008,1h 50m,R,7,74
Dirty Girl,2010,1h 30m,R,6.4,37
The Housemaid,2010,1h 47m,Other,6.4,68
The Eye,2008,1h 38m,PG-13,5.4,36
My Cousin Rachel,2017,1h 46m,PG-13,6,63
The Lazarus Effect,2015,1h 23m,PG-13,5.2,31
Beirut,2018,1h 49m,R,6.5,69
Rubikon,2022,1h 50m,Other,5,49
The Wild,2006,1h 22m,G,5.2,47
Kajillionaire,2020,1h 44m,R,6.4,78
Hell Fest,2018,1h 29m,R,5.5,26
Mad Heidi,2022,1h 32m,Other,5.5,0
The Red Sea Diving Resort,2019,2h 9m,TV-MA,6.6,0
The Hole in the Ground,2019,1h 30m,R,5.6,63
The 33,2015,2h 7m,PG-13,6.9,55
Little Ashes,2008,1h 52m,R,6.4,41
Take Care of Maya,2023,1h 43m,TV-14,7.8,64
Chak De! India,2007,2h 33m,Other,8.1,68
Love in Tahiti,2023,7.6آ (90)Rate,Other,7.6,0
Somewhere,2010,1h 37m,R,6.3,67
The War with Grandpa,2020,1h 34m,PG,5.7,34
Pathfinder,2007,1h 39m,R,5.4,29
The Witch: Part 1 - The Subversion,2018,2h 5m,Other,7.1,0
Bawaal,2023,2h 17m,Other,6.6,0
The Innkeepers,2011,1h 41m,R,5.5,64
Irresistible,2020,1h 41m,R,6.3,47
It Boy,2013,1h 32m,Other,6.3,0
Eephus,2024,1h 38m,Other,8.3,82
Below,2002,1h 45m,R,6.1,55
Along for the Ride,2022,1h 46m,TV-14,6.1,55
Extremely Loud & Incredibly Close,2011,2h 9m,PG-13,6.9,46
A Kind of Murder,2016,1h 35m,R,5.3,50
Rendez-Vous,2015,1h 40m,TV-MA,5.6,0
Naked Weapon,2002,1h 30m,R,5.5,0
Mayhem!,2023,1h 39m,R,6.3,55
Automata,2014,1h 49m,R,6,37
Frost/Nixon,2008,2h 2m,R,7.7,80
Someone Like You,2001,1h 37m,PG-13,6,32
As They Made Us,2022,1h 40m,R,5.8,61
Nick and Norah's Infinite Playlist,2008,1h 30m,PG-13,6.6,64
By the Sea,2015,2h 2m,R,5.3,45
I Give It a Year,2013,1h 37m,R,5.7,50
Danny Collins,2015,1h 46m,R,7,58
Bowling for Columbine,2002,2h,R,8,72
The Mortuary Collection,2019,1h 48m,Other,6.4,69
Young Ones,2014,1h 40m,R,5.8,47
Runner Runner,2013,1h 28m,R,5.6,36
Bosco,2024,1h 39m,TV-MA,5.7,0
Tomcats,2001,1h 35m,R,5.3,15
The Truth,2019,1h 46m,PG,6.5,76
The House,2022,1h 29m,Other,5.7,0
Black Water,2007,1h 30m,R,5.8,0
The Sisterhood of the Traveling Pants 2,2008,1h 59m,PG-13,6.2,63
EO,2022,1h 28m,Other,6.7,85
Sister of Mine,2017,1h 34m,R,5.3,0
The Devil's Double,2011,1h 49m,R,7,52
A Week Away,2021,1h 34m,TV-PG,5.8,32
Rumble Through the Dark,2023,1h 56m,R,5.7,0
Run Sweetheart Run,2020,1h 44m,R,5.5,51
A Vigilante,2018,1h 31m,R,5.7,68
Bandidas,2006,1h 33m,PG-13,5.7,0
One for the Money,2012,1h 31m,PG-13,5.3,22
The Water Horse,2007,1h 52m,PG,6.4,71
The Enforcer,2022,1h 30m,R,5.3,38
A Mighty Wind,2003,1h 31m,PG-13,7.2,81
The Escort,2015,1h 28m,Other,6,0
Pollock,2000,2h 2m,R,7,77
The Last Exorcism,2010,1h 27m,PG-13,5.7,63
Remember,2015,1h 34m,R,7.5,52
Love & Friendship,2016,1h 30m,PG,6.4,87
Choke,2008,1h 32m,R,6.4,47
Free Fall,2013,1h 37m,Other,7.5,0
It's Such a Beautiful Day,2012,1h 2m,Other,8.6,90
Bubba Ho-Tep,2002,1h 32m,R,6.9,57
The Blackout,2019,2h 7m,TV-MA,6,0
Landscape with Invisible Hand,2023,1h 45m,R,6,53
Fatman,2020,1h 40m,R,5.9,40
The Nines,2007,1h 40m,R,6.2,52
28 Hotel Rooms,2012,1h 22m,Other,5.7,50
Catching Fire: The Story of Anita Pallenberg,2023,1h 53m,Other,7,64
American Dreamer,2022,1h 38m,R,5.8,60
The Bronze,2015,1h 40m,R,6.1,44
The Cellar,2022,1h 34m,Other,5.3,49
Alex Cross,2012,1h 41m,PG-13,5.2,30
Passengers,2008,1h 33m,PG-13,5.8,40
Rules of Engagement,2000,2h 8m,R,6.4,45
A Prayer Before Dawn,2017,1h 56m,R,6.8,76
The Contract,2006,1h 36m,R,5.6,0
The Libertine,2004,1h 54m,R,6.2,44
On Becoming a Guinea Fowl,2024,1h 35m,Other,5,79
Charlie St. Cloud,2010,1h 39m,PG-13,6.4,37
The Boys in the Band,2020,2h 1m,R,6.8,70
Dreamland,2019,1h 38m,R,5.9,57
Housebound,2014,1h 47m,Other,6.7,76
Blindspotting,2018,1h 35m,R,7.4,75
Texas Killing Fields,2011,1h 45m,R,5.7,49
Son of a Gun,2014,1h 48m,R,6.4,49
New Year's Eve,2011,1h 58m,PG-13,5.6,22
Every Breath You Take,2021,1h 45m,R,5.3,32
Stand Up Guys,2012,1h 35m,R,6.4,41
Barber,2023,1h 30m,Other,5,0
Black Beauty,2020,1h 50m,TV-PG,6.4,52
The Kitchen,2019,1h 42m,R,5.6,35
The Soloist,2009,1h 57m,PG-13,6.7,61
Hick,2011,1h 39m,R,5.5,28
Sugar & Spice,2001,1h 21m,PG-13,5.7,48
Queen & Slim,2019,2h 12m,R,7.1,74
The Whistleblower,2010,1h 52m,R,7.1,59
Coffee and Cigarettes,2003,1h 35m,R,7,65
Night Raiders,2021,1h 41m,Other,5.3,63
Wendell & Wild,2022,1h 45m,PG-13,6.4,69
Careful What You Wish For,2015,1h 31m,R,5.6,32
Oliver Twist,2005,2h 10m,PG-13,6.8,65
Johnny Puff: Secret Mission,2024,1h 27m,Other,6.1,0
Breaking Point,2023,1h 25m,Other,5,0
Teenage Kicks,2016,1h 38m,Other,6.5,0
Turistas,2006,1h 33m,R,5.4,36
Elektra Luxx,2010,1h 40m,R,5,50
Trash,2014,1h 54m,R,7.1,50
Thunder Road,2018,1h 32m,Other,7,79
Crown Vic,2019,1h 50m,R,6.5,47
The Door in the Floor,2004,1h 51m,R,6.6,67
Appendage,2023,1h 34m,TV-MA,5.3,65
Fireproof,2008,2h 2m,PG,6.4,28
The Cleansing Hour,2019,1h 34m,Other,6,0
Compartment Number 6,2021,1h 47m,R,7.2,80
The Experts,2024,2h 1m,Other,8.2,0
Duck Butter,2018,1h 33m,Other,5.3,58
Last Holiday,2006,1h 52m,PG-13,6.6,52
Blood Work,2002,1h 50m,R,6.4,64
The Salesman,2016,2h 4m,PG-13,7.7,85
Tell Me Who I Am,2019,1h 26m,TV-MA,7.6,69
Erased,2012,1h 40m,R,6,34
A Better Life,2011,1h 38m,PG-13,7.2,64
The Double,2013,1h 33m,R,6.5,68
Maggie,2015,1h 35m,PG-13,5.6,52
Nim's Island,2008,1h 36m,PG,6,55
"Miraculous: Ladybug & Cat Noir, the Movie",2023,1h 45m,PG,6.1,0
Heart of Champions,2021,1h 59m,PG-13,5.9,0
A Secret Promise,2011,1h 28m,PG-13,5.3,0
Bride & Prejudice,2004,2h 2m,PG-13,6.2,55
The Grudge 2,2006,1h 42m,PG-13,5,33
Out of My Mind,2024,1h 42m,Other,7.4,0
Overdrive,2017,1h 33m,PG-13,5.4,0
Pet,2016,1h 34m,R,5.7,48
Braven,2018,1h 34m,R,5.9,61
North Hollywood,2021,1h 33m,Other,5.9,0
A Lot Like Love,2005,1h 47m,PG-13,6.6,48
The Space Between Us,2017,2h,PG-13,6.4,33
Ask Me Anything,2014,1h 40m,Other,6,0
The Raven,2012,1h 50m,R,6.4,44
The Ballad of Jack and Rose,2005,1h 52m,R,6.5,59
Everything Must Go,2010,1h 37m,R,6.4,65
Hobo with a Shotgun,2011,1h 26m,Other,6.1,55
Undisputed,2002,1h 34m,R,6.1,58
Coriolanus,2011,2h 3m,R,6.1,79
A Love Song for Bobby Long,2004,1h 59m,R,7.1,48
The Teacher,2023,1h 55m,Other,7.7,0
Land,2021,1h 29m,PG-13,6.7,61
Watching the Detectives,2007,1h 31m,Other,6.2,0
Anonymous,2011,2h 10m,PG-13,6.8,50
The Rite,2011,1h 54m,PG-13,6,38
"Tomorrow, When the War Began",2010,1h 44m,R,6.1,54
Their Finest,2016,1h 57m,R,6.8,76
Tabu,2012,1h 58m,Other,7.3,78
Shanghai Knights,2003,1h 54m,PG-13,6.2,58
Hoot,2006,1h 31m,PG,5.5,46
The Perfect Score,2004,1h 33m,PG-13,5.7,35
Mr. Popper's Penguins,2011,1h 34m,PG,6,53
Godzilla: Final Wars,2004,2h 5m,PG-13,6.3,0
Goal! The Dream Begins,2005,1h 58m,PG,6.7,53
Prisoner's Daughter,2022,1h 40m,R,6.4,48
How to Plan an Orgy in a Small Town,2015,1h 41m,TV-MA,5.5,39
Arctic,2018,1h 38m,PG-13,6.8,71
Quasi,2023,1h 39m,R,5.3,51
The Acrobat,2019,2h 14m,Other,6,0
The Maiden Heist,2009,1h 30m,PG-13,6,0
Girl in the Picture,2022,1h 41m,TV-MA,7.3,0
The Phantom of the Open,2021,1h 46m,PG-13,7,65
On Fire,2023,1h 20m,PG-13,5.2,0
Radius,2017,1h 33m,Other,6.3,0
South of Hope Street,2024,1h 41m,Other,6.8,0
Nine Days,2020,2h 4m,R,6.8,72
3000 Miles to Graceland,2001,2h 5m,R,6,21
Red Dog,2011,1h 32m,PG,7.3,0
The End of the Tour,2015,1h 46m,R,7.2,82
Unpregnant,2020,1h 43m,PG-13,6.5,61
The Broken Circle Breakdown,2012,1h 51m,Other,7.7,70
Queen & Country,2014,1h 54m,TV-14,6.2,68
The Protector,2005,1h 51m,R,7,52
A Christmas Carol,2009,1h 36m,PG,6.8,55
Love Wedding Repeat,2020,1h 40m,TV-MA,5.6,41
Time Changer,2002,1h 35m,PG,5.2,26
Anselm,2023,1h 33m,Other,7.2,82
Giant Little Ones,2018,1h 33m,R,7.2,67
Old Dogs,2009,1h 28m,PG,5.3,19
Presence,2024,1h 25m,R,6.2,80
The Week Of,2018,1h 56m,TV-14,5.2,41
Laggies,2014,1h 39m,R,6.4,63
Mean Machine,2001,1h 39m,R,6.4,45
Alps,2011,1h 33m,Other,6.3,69
Marauders,2016,1h 47m,R,5.5,42
Green Border,2023,2h 32m,Other,6.4,83
A Man Apart,2003,1h 49m,R,6,36
The Storied Life of A.J. Fikry,2022,1h 45m,PG-13,6.5,0
Dead End,2003,1h 25m,R,6.5,0
Flag Day,2021,1h 49m,R,5.4,53
How to Talk to Girls at Parties,2017,1h 42m,R,5.7,50
P2,2007,1h 38m,R,5.9,37
The Town That Dreaded Sundown,2014,1h 26m,R,5.6,47
Reno 911!: Miami,2007,1h 24m,R,5.9,47
Blinded by the Light,2019,1h 58m,PG-13,6.9,71
Horror in the High Desert,2021,1h 22m,Other,5.4,0
Everly,2014,1h 32m,R,5.1,35
The Reef,2010,1h 34m,R,5.8,0
Dying,2024,3h 3m,Other,7.6,0
You're Not You,2014,1h 42m,R,7.3,56
Nancy Drew,2007,1h 39m,PG,5.9,53
American Murder: The Family Next Door,2020,1h 23m,TV-MA,7.2,67
Rise of the Footsoldier: Part II,2015,1h 51m,R,5.4,0
Crazy/Beautiful,2001,1h 39m,PG-13,6.4,61
The Second Best Exotic Marigold Hotel,2015,2h 2m,PG,6.5,51
Denial,2016,1h 49m,PG-13,6.8,63
School for Scoundrels,2006,1h 40m,PG-13,5.9,44
The Nightmare,2015,1h 31m,Other,5.7,68
Say You Will,2017,1h 35m,TV-14,6.8,0
The Secret of Kells,2009,1h 15m,Other,7.5,81
Spinning Man,2018,1h 40m,R,5.7,44
Butterfly Tale,2023,1h 28m,G,5.1,0
See No Evil,2006,1h 24m,R,5,17
Old World Order,2024,13+,Other,8.2,0
Where the Truth Lies,2005,1h 47m,Other,6.4,47
The Girlfriend Experience,2009,1h 17m,R,5.5,66
The House,2017,1h 28m,R,5.6,30
Danger Close,2019,1h 58m,R,6.8,0
Clean,2021,1h 34m,Other,5.6,44
The Kid,2019,1h 40m,R,5.9,51
Scarlet Diva,2000,1h 30m,R,5,48
Oh My Darling,2021,7.0آ (140)Rate,Other,7,0
Down with Love,2003,1h 41m,PG-13,6.3,52
Point Blank,2019,1h 26m,TV-MA,5.7,37
The Forger,2014,1h 32m,R,5.8,32
Vox Lux,2018,1h 54m,R,5.8,67
Justice League: Warworld,2023,1h 29m,R,5.3,0
Paranoia,2013,1h 46m,PG-13,5.6,32
An Awkward Sexual Adventure,2012,1h 38m,Other,6.1,0
Brick Mansions,2014,1h 30m,PG-13,5.6,40
Adult World,2013,1h 37m,R,6.1,61
Divine Secrets of the Ya-Ya Sisterhood,2002,1h 56m,PG-13,6.1,48
The Kid Detective,2020,1h 40m,R,7,74
Paranormal Activity 3,2011,1h 23m,R,5.8,59
Driveways,2019,1h 23m,Other,7.2,83
Barbershop,2002,1h 42m,PG-13,6.3,66
The Duke,2020,1h 35m,R,6.9,74
Chennai Express,2013,2h 21m,Other,6.1,45
Dark Blue,2002,1h 58m,R,6.6,57
The Intruder,2019,1h 42m,PG-13,5.6,39
Hart's War,2002,2h 5m,R,6.3,49
"Oslo, August 31st",2011,1h 35m,Other,7.6,84
Shirley,2020,1h 47m,R,6.1,76
The Notorious Bettie Page,2005,1h 31m,R,6.5,64
Cake,2014,1h 42m,R,6.4,49
A Thousand Words,2012,1h 31m,PG-13,5.8,26
Brandy Hellville & the Cult of Fast Fashion,2024,1h 31m,TV-MA,6.2,0
Lonesome,2022,1h 35m,TV-MA,6.5,0
Krampus,2015,1h 38m,PG-13,6.2,49
The Front Runner,2018,1h 53m,R,6.1,61
Kevin & Perry Go Large,2000,1h 22m,R,5.7,0
My First Summer,2020,1h 20m,Other,6.7,0
Beyond Skyline,2017,1h 46m,R,5.3,46
Are You Here,2013,1h 54m,R,5.3,37
Follow Me,2020,1h 31m,R,5.4,0
To Rome with Love,2012,1h 52m,R,6.3,54
Mad Money,2008,1h 44m,PG-13,5.9,41
Brideshead Revisited,2008,2h 13m,PG-13,6.6,64
Blood Ties,2013,2h 7m,R,6.5,45
Sequin in a Blue Room,2019,1h 20m,Other,5.9,79
Severance,2006,1h 36m,R,6.4,62
How I Live Now,2013,1h 41m,R,6.4,57
Cold Creek Manor,2003,1h 58m,R,5,37
Bad Samaritan,2018,1h 50m,R,6.4,42
Ready to Rumble,2000,1h 47m,PG-13,5.3,23
Evangelion: 3.0+1.01 Thrice Upon a Time,2021,2h 35m,TV-MA,8,85
The Magdalene Sisters,2002,1h 54m,R,7.7,83
Hotel for Dogs,2009,1h 40m,PG,5.5,51
Ghajini,2008,3h 6m,Other,7.3,0
Stuart Little 2,2002,1h 17m,PG,5.5,66
Heatwave,2022,1h 40m,R,5,0
Big Game,2014,1h 50m,PG-13,5.4,53
Donkey Punch,2008,1h 39m,R,5.2,43
Call Jane,2022,2h 1m,R,6.4,62
London,2005,1h 32m,R,6.4,24
Batman Ninja,2018,1h 25m,PG-13,5.6,0
The Final Cut,2004,1h 35m,PG-13,6.1,43
The Boss,2016,1h 39m,R,5.4,40
Galveston,2018,1h 33m,Other,6.2,57
She Came Back,2024,6.4آ (24)Rate,Other,6.4,0
All Is True,2018,1h 41m,PG-13,6.3,59
Rescued by Ruby,2022,1h 30m,TV-G,7.1,0
2:22,2017,1h 38m,PG-13,5.7,0
Falcon Lake,2022,1h 40m,Other,7.1,71
Bobby,2006,1h 57m,R,7,54
The Night Before,2015,1h 41m,R,6.4,58
The Last Descent,2016,1h 45m,PG,5.5,0
Hollywoodland,2006,2h 6m,R,6.5,62
V/H/S/99,2022,1h 49m,Other,5.1,58
Good One,2024,1h 29m,R,7,80
Cleaner,2007,1h 28m,R,6.1,49
Babylon A.D.,2008,1h 30m,PG-13,5.5,26
What Remains,2022,2h 11m,Other,5.3,0
Victoria & Abdul,2017,1h 51m,PG-13,6.8,58
While We're Young,2014,1h 37m,R,6.3,77
Skyggen i mit أ¸je,2021,1h 47m,TV-MA,7.3,0
Barbershop: The Next Cut,2016,1h 51m,PG-13,5.9,67
Pele: Birth of a Legend,2016,1h 47m,PG,7.1,39
Bruised,2020,2h 9m,R,6.2,52
"Quo Vadis, Aida?",2020,1h 41m,Other,8,97
Holiday,2018,1h 33m,Other,5.7,80
Very Good Girls,2013,1h 31m,R,5.9,35
Iron Sky: The Coming Race,2019,1h 33m,Other,5,0
Girl,2018,1h 45m,R,7.2,73
Little Monsters,2019,1h 33m,R,6.3,59
Knockaround Guys,2001,1h 32m,R,6.1,30
Vamps,2012,1h 32m,PG-13,5.3,57
S1m0ne,2002,1h 57m,PG-13,6.1,49
Parkland,2013,1h 33m,PG-13,6.4,51
Of an Age,2022,1h 40m,R,7.1,69
When You Finish Saving the World,2022,1h 28m,R,5.6,61
The Man with the Iron Fists,2012,1h 35m,R,5.4,51
Into the Grizzly Maze,2015,1h 34m,R,5.3,43
Misbehaviour,2020,1h 46m,Other,6.3,62
Jackass Presents: Bad Grandpa,2013,1h 32m,R,6.5,54
They Came Together,2014,1h 23m,R,5.6,60
Empire State,2013,1h 34m,R,5.2,0
Stolen,2012,1h 36m,R,5.5,43
Flashback,2020,1h 37m,R,5.4,49
My Week with Marilyn,2011,1h 39m,R,6.9,65
"My Sailor, My Love",2022,1h 43m,Other,7.1,61
"The Goods: Live Hard, Sell Hard",2009,1h 29m,R,5.7,39
Heavy Metal 2000,2000,1h 28m,R,5.4,0
Love in the Time of Cholera,2007,2h 19m,R,6.4,43
The Forgotten,2004,1h 31m,PG-13,5.8,43
The Namesake,2006,2h 2m,PG-13,7.5,82
Jackass: The Movie,2002,1h 25m,R,6.6,42
The Sleeping Dictionary,2003,1h 49m,R,6.5,0
World's Greatest Dad,2009,1h 39m,R,6.9,69
Hector and the Search for Happiness,2014,1h 54m,R,6.9,29
Queen of the Desert,2015,2h 8m,PG-13,5.7,39
Summerland,2020,1h 39m,PG,7,56
Final Fantasy: The Spirits Within,2001,1h 46m,PG-13,6.4,49
Grace of Monaco,2014,1h 43m,Other,5.7,21
Dragon Blade,2015,2h 7m,R,5.9,41
The Boxtrolls,2014,1h 36m,PG,6.8,61
Trouble Every Day,2001,1h 41m,Other,5.9,40
Queen Rock Montreal,2024,1h 35m,Other,8.5,0
The Tempest,2010,1h 50m,PG-13,5.3,43
Young Adam,2003,1h 38m,NC-17,6.3,67
